This file is created using RaceChrono Pro v8.0.8 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Porsche"
Session type,Lap timing
Track name,"Porsche"
Driver name,
Export scope,Session start
Created,15/09/2024,18:02
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Coordinate precision (DOP),Altitude precision (DOP),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc,Lean angle (deg) *calc,Combined acceleration (G) *calc,Speed (m/s) *obd,RPM (rpm) *obd,Intake temperature (.C) *obd,Air temperature (.C) *obd,Oxygen sensors *obd,ECU voltage (V) *obd,Accelerator position (%) *obd
1726425044.616,0,,,-0.002,0.019,2808.256,0.000,90.584,224.100,10.0,1664.116,42.5735938,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,823,60.5,50.0,3,14.40,14.5
1726425044.650,0,,,-0.007,0.019,2808.261,0.000,90.550,224.100,10.0,1664.150,42.5735938,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,824,60.5,50.0,3,14.39,14.5
1726425044.700,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.200,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,824,60.5,50.0,3,14.38,14.5
1726425044.745,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.245,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,825,60.4,50.0,3,14.38,14.5
1726425044.750,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.250,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,825,60.4,50.0,3,14.38,14.5
1726425044.800,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.300,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,825,60.4,50.0,3,14.37,14.5
1726425044.800,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.300,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,825,60.4,50.0,3,14.37,14.5
1726425044.816,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.316,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,826,60.4,50.0,3,14.37,14.5
1726425044.850,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.350,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,826,60.4,50.0,3,14.36,14.5
1726425044.856,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.356,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,826,60.4,50.0,3,14.36,14.5
1726425044.888,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.388,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,827,60.4,50.0,3,14.35,14.5
1726425044.900,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.400,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,828,60.4,50.0,3,14.35,14.5
1726425044.918,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.418,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,828,60.4,50.0,3,14.35,14.5
1726425044.948,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.448,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,830,60.4,50.0,3,14.35,14.5
1726425044.950,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.450,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,830,60.4,50.0,3,14.35,14.5
1726425044.975,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.475,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,832,60.4,50.0,3,14.34,14.5
1726425045.000,0,,,-0.014,0.019,2808.268,0.000,90.500,224.100,10.0,1664.500,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,834,60.4,50.0,3,14.34,14.5
1726425045.007,0,,,-0.014,0.020,2808.269,0.000,90.500,224.100,10.0,1664.507,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,835,60.3,50.0,3,14.34,14.5
1726425045.039,0,,,-0.014,0.026,2808.275,0.000,90.500,224.100,10.0,1664.539,42.5735939,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,837,60.3,50.0,3,14.33,14.5
1726425045.050,0,,,-0.014,0.028,2808.277,0.000,90.500,224.100,10.0,1664.550,42.5735939,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,838,60.3,50.0,3,14.33,14.5
1726425045.067,0,,,-0.014,0.031,2808.280,0.000,90.500,224.100,10.0,1664.567,42.5735939,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,839,60.3,50.0,3,14.33,14.5
1726425045.100,0,,,-0.014,0.037,2808.286,0.000,90.500,224.100,10.0,1664.600,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,842,60.3,50.0,3,14.32,22.3
1726425045.100,0,,,-0.014,0.037,2808.286,0.000,90.500,224.100,10.0,1664.600,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,842,60.3,50.0,3,14.32,22.3
1726425045.127,0,,,-0.014,0.032,2808.291,0.000,90.500,224.100,10.0,1664.627,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,878,60.3,50.0,3,14.32,28.6
1726425045.150,0,,,-0.014,0.028,2808.296,0.000,90.500,224.100,10.0,1664.650,42.5735939,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,908,60.3,50.0,3,14.32,34.0
1726425045.157,0,,,-0.014,0.027,2808.297,0.000,90.500,224.100,10.0,1664.657,42.5735939,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,918,60.3,50.0,3,14.31,35.7
1726425045.200,0,,,-0.014,0.019,2808.305,0.000,90.500,224.100,10.0,1664.700,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,975,60.3,50.0,3,14.31,35.7
1726425045.208,0,,,-0.013,0.020,2808.307,0.000,90.492,224.100,10.0,1664.708,42.5735938,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,985,60.3,50.0,3,14.31,35.7
1726425045.246,0,,,-0.007,0.027,2808.316,0.000,90.454,224.100,10.0,1664.746,42.5735939,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1036,60.3,50.0,3,14.30,35.7
1726425045.250,0,,,-0.007,0.028,2808.317,0.000,90.450,224.100,10.0,1664.750,42.5735939,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1041,60.3,50.0,3,14.30,35.7
1726425045.278,0,,,-0.003,0.033,2808.323,0.000,90.422,224.100,10.0,1664.778,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1078,60.2,50.0,3,14.30,35.7
1726425045.300,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.800,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1107,60.2,50.0,3,14.29,38.8
1726425045.300,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.800,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1107,60.2,50.0,3,14.29,38.8
1726425045.309,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.809,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1119,60.2,50.0,3,14.29,40.1
1726425045.350,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.850,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1232,60.2,50.0,3,14.28,45.9
1726425045.369,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.869,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1285,60.2,50.0,3,14.28,48.5
1726425045.395,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.895,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1357,60.2,50.0,3,14.28,52.2
1726425045.400,0,,,0.000,0.037,2808.328,0.000,90.400,224.100,10.0,1664.900,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1371,60.2,50.0,3,14.28,52.9
1726425045.428,0,,,-0.004,0.037,2808.332,0.000,90.400,224.100,10.0,1664.928,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1448,60.2,50.0,3,14.27,56.9
1726425045.450,0,,,-0.007,0.037,2808.335,0.000,90.400,224.100,10.0,1664.950,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1509,60.2,50.0,3,14.27,57.1
1726425045.458,0,,,-0.008,0.037,2808.336,0.000,90.400,224.100,10.0,1664.958,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1531,60.2,50.0,3,14.27,57.1
1726425045.486,0,,,-0.012,0.037,2808.339,0.000,90.400,224.100,10.0,1664.986,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1609,60.2,50.0,3,14.26,57.4
1726425045.500,0,,,-0.014,0.037,2808.341,0.000,90.400,224.100,10.0,1665.000,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1647,60.2,50.0,3,14.26,57.5
1726425045.516,0,,,-0.011,0.037,2808.343,0.000,90.400,224.100,10.0,1665.016,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1692,60.2,50.0,3,14.26,57.6
1726425045.545,0,,,-0.008,0.037,2808.347,0.000,90.400,224.100,10.0,1665.045,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1772,60.2,50.0,3,14.26,57.6
1726425045.550,0,,,-0.007,0.037,2808.348,0.000,90.400,224.100,10.0,1665.050,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1795,60.2,50.0,3,14.25,57.6
1726425045.578,0,,,-0.003,0.037,2808.352,0.000,90.400,224.100,10.0,1665.078,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,1925,60.1,50.0,3,14.25,57.6
1726425045.600,0,,,0.000,0.037,2808.355,0.000,90.400,224.100,10.0,1665.100,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2027,60.1,50.0,3,14.25,57.6
1726425045.600,0,,,0.000,0.037,2808.355,0.000,90.400,224.100,10.0,1665.100,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2027,60.1,50.0,3,14.25,57.6
1726425045.606,0,,,0.000,0.037,2808.355,0.000,90.394,224.100,10.0,1665.106,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2054,60.1,50.0,3,14.25,57.6
1726425045.637,0,,,0.000,0.037,2808.355,0.000,90.363,224.100,10.0,1665.137,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2198,60.1,50.0,3,14.24,57.1
1726425045.650,0,,,0.000,0.037,2808.355,0.000,90.350,224.100,10.0,1665.150,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2258,60.1,50.0,3,14.24,56.9
1726425045.667,0,,,0.000,0.037,2808.355,0.000,90.333,224.100,10.0,1665.167,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.000,2337,60.1,50.0,3,14.24,56.6
1726425045.697,0,,,0.000,0.037,2808.355,0.000,90.303,224.100,10.0,1665.197,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.109,2476,60.1,50.0,3,14.23,56.1
1726425045.700,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.200,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,0.000,0.000,0.120,2489,60.1,50.0,3,14.23,56.1
1726425045.728,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.228,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,-0.000,0.000,0.223,2619,60.1,50.0,3,14.23,56.1
1726425045.750,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.250,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,-0.000,0.000,0.303,2723,60.1,50.0,3,14.22,56.1
1726425045.755,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.255,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.000,20.0,-0.001,0.000,0.321,2746,60.1,50.0,3,14.22,56.1
1726425045.786,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.286,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.001,20.0,-0.008,0.002,0.349,2892,60.1,50.0,3,14.22,56.1
1726425045.800,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.300,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.002,20.0,-0.011,0.003,0.361,2958,60.1,50.0,3,14.22,56.6
1726425045.800,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.300,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.000,0.002,20.0,-0.011,0.003,0.361,2958,60.1,50.0,3,14.22,56.6
1726425045.828,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.328,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.001,0.004,20.0,-0.029,0.006,0.386,3090,60.0,50.0,3,14.21,57.7
1726425045.850,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.350,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.001,0.006,20.0,-0.042,0.009,0.406,3194,60.0,50.0,3,14.21,58.6
1726425045.857,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.357,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.001,0.007,20.0,-0.049,0.010,0.412,3227,60.0,50.0,3,14.21,58.9
1726425045.886,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.386,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.001,0.010,20.0,-0.077,0.014,0.423,3363,60.0,50.0,3,14.20,60.0
1726425045.900,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.400,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.002,0.012,20.0,-0.091,0.016,0.429,3429,60.0,50.0,3,14.20,60.0
1726425045.909,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.409,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.002,0.014,20.0,-0.104,0.018,0.432,3472,60.0,50.0,3,14.20,60.0
1726425045.950,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.450,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.003,0.021,20.0,-0.165,0.027,0.448,3523,60.0,50.0,3,14.19,60.0
1726425045.965,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.465,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.003,0.025,20.0,-0.195,0.031,0.454,3542,60.0,50.0,3,14.19,60.0
1726425045.999,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.499,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.005,0.034,20.0,-0.264,0.042,0.467,3585,59.9,50.0,3,14.19,60.0
1726425046.000,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.500,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.005,0.034,20.0,-0.266,0.043,0.468,3586,59.9,50.0,3,14.19,60.0
1726425046.027,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.527,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.006,0.044,20.0,-0.338,0.055,0.494,3621,59.8,50.0,3,14.18,60.0
1726425046.050,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.550,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.007,0.053,20.0,-0.398,0.065,0.517,3650,59.8,50.0,3,14.18,60.5
1726425046.100,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.600,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.010,0.078,20.0,-0.560,0.094,0.565,3713,59.7,50.0,3,14.17,61.6
1726425046.100,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.600,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.010,0.078,20.0,-0.560,0.094,0.565,3713,59.7,50.0,3,14.17,61.6
1726425046.108,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.608,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.010,0.083,20.0,-0.590,0.100,0.573,3723,59.6,50.0,3,14.17,61.7
1726425046.150,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.650,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.013,0.110,20.0,-0.744,0.129,0.614,3776,59.5,50.0,3,14.16,62.6
1726425046.200,0,,,0.000,0.037,2808.355,0.000,90.300,224.100,10.0,1665.700,42.5735940,-71.6025715,19,2,0.60,0.90,0.000,0.017,0.147,20.0,-0.944,0.170,0.662,3839,59.4,50.0,3,14.16,63.7
1726425046.233,0,,,-0.005,0.037,2808.360,0.000,90.267,224.100,10.0,1665.733,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.019,0.175,20.0,-1.074,0.200,0.694,3881,59.3,50.0,3,14.15,64.4
1726425046.250,0,,,-0.007,0.037,2808.362,0.000,90.250,224.100,10.0,1665.750,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.020,0.189,20.0,-1.142,0.215,0.719,3902,59.3,50.0,3,14.15,64.8
1726425046.266,0,,,-0.009,0.037,2808.364,0.000,90.234,224.100,10.0,1665.766,42.5735940,-71.6025716,19,2,0.60,0.90,0.000,0.021,0.204,20.0,-1.194,0.230,0.742,3922,59.2,50.0,3,14.15,65.1
1726425046.297,0,,,-0.013,0.037,2808.369,0.000,90.203,224.100,10.0,1665.797,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.023,0.231,20.0,-1.297,0.258,0.787,3962,59.2,50.0,3,14.14,65.5
1726425046.300,0,3,Start,-0.014,0.037,2808.369,0.000,90.200,224.100,10.0,1665.800,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.023,0.234,20.0,-1.307,0.261,0.791,3963,59.2,50.0,3,14.14,65.5
1726425046.300,0,3,,-0.014,0.037,2808.369,0.000,90.200,224.100,10.0,1665.800,42.5735940,-71.6025717,19,2,0.60,0.90,0.000,0.023,0.234,20.0,-1.307,0.261,0.791,3963,59.2,50.0,3,14.14,65.5
1726425046.329,0,3,,-0.018,0.032,2808.376,0.239,90.200,224.100,10.0,1665.829,42.5735940,-71.6025717,19,2,0.60,0.90,0.239,0.024,0.260,20.0,-1.369,0.287,0.833,3975,59.1,50.0,3,14.14,65.9
1726425046.350,0,3,,-0.020,0.028,2808.381,0.412,90.200,224.100,10.0,1665.850,42.5735939,-71.6025718,19,2,0.60,0.90,0.412,0.025,0.279,20.0,-1.414,0.306,0.916,3983,59.0,50.0,3,14.13,66.1
1726425046.361,0,3,,-0.022,0.026,2808.383,0.502,90.200,224.100,10.0,1665.861,42.5735939,-71.6025718,19,2,0.60,0.90,0.502,0.025,0.288,20.0,-1.417,0.315,0.960,3988,59.0,50.0,3,14.13,66.3
1726425046.389,0,3,,-0.026,0.021,2808.389,0.732,90.200,224.100,10.0,1665.889,42.5735939,-71.6025718,19,2,0.60,0.90,0.732,0.025,0.312,20.0,-1.426,0.338,1.070,3999,58.9,50.0,3,14.13,66.3
1726425046.400,0,3,,-0.027,0.019,2808.392,0.823,90.200,216.700,10.0,1665.900,42.5735938,-71.6025718,19,2,0.60,0.90,0.823,0.025,0.321,20.0,-1.429,0.348,1.114,4004,58.9,50.0,3,14.13,66.3
1726425046.417,0,3,,-0.037,0.003,2808.410,0.876,90.200,216.700,10.0,1665.917,42.5735937,-71.6025719,19,2,0.60,0.90,0.876,0.024,0.334,20.0,-1.398,0.360,1.181,4011,58.9,50.0,3,14.12,66.3
1726425046.450,0,3,,-0.055,-0.028,2808.446,0.977,90.200,216.700,10.0,1665.950,42.5735934,-71.6025722,19,2,0.60,0.90,0.977,0.023,0.360,20.0,-1.336,0.384,1.311,4025,58.8,50.0,3,14.12,66.3
1726425046.476,0,3,,-0.069,-0.052,2808.473,1.058,90.200,216.700,10.0,1665.976,42.5735932,-71.6025723,19,2,0.60,0.90,1.058,0.022,0.377,20.0,-1.241,0.400,1.414,4035,58.7,50.0,3,14.11,66.3
1726425046.500,0,3,,-0.082,-0.074,2808.499,1.132,90.200,213.200,10.0,1666.000,42.5735930,-71.6025725,19,2,0.60,0.90,1.132,0.020,0.393,20.0,-1.152,0.415,1.509,4045,58.7,50.0,3,14.11,66.2
1726425046.507,0,3,,-0.088,-0.082,2808.509,1.164,90.200,213.200,10.0,1666.007,42.5735929,-71.6025726,19,2,0.60,0.90,1.164,0.020,0.397,20.0,-1.117,0.419,1.536,4048,58.6,50.0,3,14.11,66.1
1726425046.540,0,3,,-0.115,-0.119,2808.554,1.317,90.200,213.200,10.0,1666.040,42.5735926,-71.6025729,19,2,0.60,0.90,1.317,0.017,0.415,20.0,-0.949,0.435,1.667,4021,58.6,50.0,3,14.11,66.0
1726425046.550,0,3,,-0.123,-0.130,2808.568,1.364,90.200,213.200,10.0,1666.050,42.5735925,-71.6025730,19,2,0.60,0.90,1.364,0.016,0.420,20.0,-0.898,0.440,1.714,4013,58.5,50.0,3,14.10,66.0
1726425046.566,0,3,,-0.136,-0.148,2808.590,1.438,90.200,213.200,10.0,1666.066,42.5735923,-71.6025732,19,2,0.60,0.90,1.438,0.014,0.427,20.0,-0.796,0.447,1.789,4000,58.5,50.0,3,14.10,65.9
1726425046.596,0,3,,-0.160,-0.181,2808.631,1.576,90.200,213.200,10.0,1666.096,42.5735920,-71.6025735,19,2,0.60,0.90,1.576,0.011,0.441,20.0,-0.606,0.459,1.930,3976,58.4,50.0,3,14.10,65.9
1726425046.600,0,3,,-0.164,-0.185,2808.637,1.595,90.200,213.900,10.0,1666.100,42.5735920,-71.6025735,19,2,0.60,0.90,1.595,0.010,0.443,20.0,-0.580,0.460,1.949,3972,58.4,50.0,3,14.10,65.9
1726425046.600,0,3,,-0.164,-0.185,2808.637,1.595,90.200,213.900,10.0,1666.100,42.5735920,-71.6025735,19,2,0.60,0.90,1.595,0.010,0.443,20.0,-0.580,0.460,1.949,3972,58.4,50.0,3,14.10,65.9
1726425046.625,0,3,,-0.191,-0.222,2808.683,1.698,90.200,213.900,10.0,1666.125,42.5735917,-71.6025738,19,2,0.60,0.90,1.698,0.007,0.452,20.0,-0.397,0.469,2.067,3952,58.3,50.0,3,14.09,65.9
1726425046.650,0,3,,-0.218,-0.259,2808.729,1.801,90.200,213.900,10.0,1666.150,42.5735913,-71.6025742,19,2,0.60,0.90,1.801,0.004,0.461,20.0,-0.214,0.477,2.185,3932,58.3,50.0,3,14.09,65.9
1726425046.657,0,3,,-0.226,-0.270,2808.742,1.829,90.200,213.900,10.0,1666.157,42.5735912,-71.6025743,19,2,0.60,0.90,1.829,0.003,0.463,20.0,-0.161,0.479,2.218,3926,58.3,50.0,3,14.09,65.9
1726425046.689,0,3,,-0.261,-0.317,2808.801,1.961,90.200,213.900,10.0,1666.189,42.5735908,-71.6025747,19,2,0.60,0.90,1.961,-0.001,0.473,20.0,0.082,0.489,2.368,3900,58.2,50.0,3,14.08,65.5
1726425046.700,0,3,,-0.273,-0.334,2808.821,2.006,90.200,216.000,10.0,1666.200,42.5735907,-71.6025748,19,2,0.60,0.90,2.006,-0.003,0.477,20.0,0.166,0.492,2.420,3889,58.2,50.0,3,14.08,65.4
1726425046.749,0,3,,-0.340,-0.424,2808.934,2.283,90.200,216.000,10.0,1666.249,42.5735899,-71.6025757,19,2,0.60,0.90,2.283,-0.010,0.490,20.0,0.544,0.504,2.651,3840,58.0,50.0,3,14.07,64.9
1726425046.750,0,3,,-0.341,-0.426,2808.937,2.289,90.200,216.000,10.0,1666.250,42.5735898,-71.6025757,19,2,0.60,0.90,2.289,-0.010,0.490,20.0,0.552,0.504,2.655,3839,58.0,50.0,3,14.07,64.9
1726425046.776,0,3,,-0.377,-0.474,2808.997,2.436,90.200,216.000,10.0,1666.276,42.5735894,-71.6025761,19,2,0.60,0.90,2.436,-0.013,0.496,20.0,0.757,0.511,2.778,3813,58.0,50.0,3,14.07,64.6
1726425046.800,0,3,,-0.409,-0.519,2809.052,2.572,90.200,215.400,10.0,1666.300,42.5735890,-71.6025765,19,2,0.60,0.90,2.572,-0.017,0.502,20.0,0.947,0.516,2.923,3789,57.9,50.0,3,14.07,64.4
1726425046.800,0,3,,-0.409,-0.519,2809.052,2.572,90.200,215.400,10.0,1666.300,42.5735890,-71.6025765,19,2,0.60,0.90,2.572,-0.017,0.502,20.0,0.947,0.516,2.923,3789,57.9,50.0,3,14.07,64.4
1726425046.806,0,3,,-0.419,-0.533,2809.069,2.600,90.200,215.400,10.0,1666.306,42.5735889,-71.6025766,19,2,0.60,0.90,2.600,-0.017,0.503,20.0,0.996,0.517,2.959,3783,57.9,50.0,3,14.06,64.3
1726425046.840,0,3,,-0.475,-0.615,2809.168,2.757,90.200,215.400,10.0,1666.340,42.5735881,-71.6025773,19,2,0.60,0.90,2.757,-0.022,0.511,20.0,1.272,0.525,3.164,3749,57.8,50.0,3,14.06,63.5
